id,major,minor,model,name,image,image_original,price,blurb,price_fmt,description,catalog_pdfs
191580415,ゲート・仮囲い,パネルキャスターゲート,PCGN-54,パネルキャスターゲートH3mW5400mm・240kg,https://res.cloudinary.com/jfnzoigm/image/upload/v1788592223/products/191580415.jpg,https://img21.shop-pro.jp/PA01522/292/product/191580415.jpg,294800,大型車両が出入り可能で、設置・撤去が簡単なパネル付きキャスターゲートです。,"294,800",大型車両が出入り可能で、設置・撤去が簡単なパネル付きキャスターゲートです。両開き仕様でも使用でき、３mパネルなので現場の目隠しに最適です。,"[{""label"": ""資料"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/panelcastergate3m_toriatsukai.pdf""}, {""label"": ""品番の図面"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/panelcastergatePCGN-54.pdf""}]"
191580416,ゲート・仮囲い,パネルキャスターゲート,PCGN-63,パネルキャスターゲートH3mW6300mm・280kg,https://res.cloudinary.com/jfnzoigm/image/upload/v1788592224/products/191580416.jpg,https://img21.shop-pro.jp/PA01522/292/product/191580416.jpg,338700,大型車両が出入り可能で、設置・撤去が簡単なパネル付きキャスターゲートです。,"338,700",大型車両が出入り可能で、設置・撤去が簡単なパネル付きキャスターゲートです。両開き仕様でも使用でき、３mパネルなので現場の目隠しに最適です。,"[{""label"": ""資料"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/panelcastergate3m_toriatsukai.pdf""}, {""label"": ""品番の図面"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/panelcastergatePCGN-63.pdf""}]"
191580417,ゲート・仮囲い,パネルキャスターゲート,PCG-27,パネルキャスターゲートH2mW2700mm・75kg,https://res.cloudinary.com/jfnzoigm/image/upload/v1788592226/products/191580417.jpg,https://img21.shop-pro.jp/PA01522/292/product/191580417.jpg,114700,大型車両が出入り可能で、設置・撤去が簡単なパネル付きキャスターゲートです。,"114,700",大型車両が出入り可能で、設置・撤去が簡単なパネル付きキャスターゲートです。両開き仕様でも使用できます。,"[{""label"": ""資料"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/panelcastergate2m_toriatsukai.pdf""}, {""label"": ""品番の図面"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/panelcastergatePCG-27.pdf""}]"
191580418,ゲート・仮囲い,パネルキャスターゲート,PCG-36,パネルキャスターゲートH2mW3600mm・95kg,https://res.cloudinary.com/jfnzoigm/image/upload/v1788592227/products/191580418.jpg,https://img21.shop-pro.jp/PA01522/292/product/191580418.jpg,145200,大型車両が出入り可能で、設置・撤去が簡単なパネル付きキャスターゲートです。,"145,200",大型車両が出入り可能で、設置・撤去が簡単なパネル付きキャスターゲートです。両開き仕様でも使用できます。,"[{""label"": ""資料"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/panelcastergate2m_toriatsukai.pdf""}, {""label"": ""品番の図面"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/panelcastergatePCG-36.pdf""}]"
191580419,ゲート・仮囲い,パネルキャスターゲート,PCG-45,パネルキャスターゲートH2mW4500mm・120kg,https://res.cloudinary.com/jfnzoigm/image/upload/v1788592228/products/191580419.jpg,https://img21.shop-pro.jp/PA01522/292/product/191580419.jpg,179200,大型車両が出入り可能で、設置・撤去が簡単なパネル付きキャスターゲートです。,"179,200",大型車両が出入り可能で、設置・撤去が簡単なパネル付きキャスターゲートです。両開き仕様でも使用できます。,"[{""label"": ""資料"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/panelcastergate2m_toriatsukai.pdf""}, {""label"": ""品番の図面"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/panelcastergatePCG-45.pdf""}]"
191580420,ゲート・仮囲い,パネルキャスターゲート,PCG-54,パネルキャスターゲートH2mW5400mm・145kg,https://res.cloudinary.com/jfnzoigm/image/upload/v1788592229/products/191580420.jpg,https://img21.shop-pro.jp/PA01522/292/product/191580420.jpg,208000,大型車両が出入り可能で、設置・撤去が簡単なパネル付きキャスターゲートです。,"208,000",大型車両が出入り可能で、設置・撤去が簡単なパネル付きキャスターゲートです。両開き仕様でも使用できます。,"[{""label"": ""資料"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/panelcastergate2m_toriatsukai.pdf""}, {""label"": ""品番の図面"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/panelcastergatePCG-54.pdf""}]"
191580421,ゲート・仮囲い,パネルキャスターゲート,PCG-63,パネルキャスターゲートH2mW6300mm・170kg,https://res.cloudinary.com/jfnzoigm/image/upload/v1788592230/products/191580421.jpg,https://img21.shop-pro.jp/PA01522/292/product/191580421.jpg,243800,大型車両が出入り可能で、設置・撤去が簡単なパネル付きキャスターゲートです。,"243,800",大型車両が出入り可能で、設置・撤去が簡単なパネル付きキャスターゲートです。両開き仕様でも使用できます。,"[{""label"": ""資料"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/panelcastergate2m_toriatsukai.pdf""}, {""label"": ""品番の図面"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/panelcastergatePCG-63.pdf""}]"
191580422,ゲート・仮囲い,キャスターゲート,HCG-30,キャスターゲートH1850mmＷ3000ｍｍ・80kg,https://res.cloudinary.com/jfnzoigm/image/upload/v1788592231/products/191580422.jpg,https://img21.shop-pro.jp/PA01522/292/product/191580422.jpg,104000,手軽に設置でき、幅広い現場でも使用可能なキャスターゲート。,"104,000",手軽に設置でき、幅広い現場でも使用可能なキャスターゲート。設置・撤去・移設が簡単で、土木建築を問わずご使用いただけます。両開き仕様でも使用できます。,"[{""label"": ""資料"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/CasterGate1850_toriatsukai.pdf""}, {""label"": ""品番の図面"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/hicastergateHCG-30.pdf""}]"
191580423,ゲート・仮囲い,キャスターゲート,HCG-40,キャスターゲートH1850mmＷ4000ｍｍ・100kg,https://res.cloudinary.com/jfnzoigm/image/upload/v1788592232/products/191580423.jpg,https://img21.shop-pro.jp/PA01522/292/product/191580423.jpg,123600,手軽に設置でき、幅広い現場でも使用可能なキャスターゲート。,"123,600",手軽に設置でき、幅広い現場でも使用可能なキャスターゲート。設置・撤去・移設が簡単で、土木建築を問わずご使用いただけます。両開き仕様でも使用できます。,"[{""label"": ""資料"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/CasterGate1850_toriatsukai.pdf""}, {""label"": ""品番の図面"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/hicastergateHCG-40.pdf""}]"
191580424,ゲート・仮囲い,キャスターゲート,HCG-50,キャスターゲートH1850mmＷ5000ｍｍ・130kg,https://res.cloudinary.com/jfnzoigm/image/upload/v1788592233/products/191580424.jpg,https://img21.shop-pro.jp/PA01522/292/product/191580424.jpg,143500,手軽に設置でき、幅広い現場でも使用可能なキャスターゲート。,"143,500",手軽に設置でき、幅広い現場でも使用可能なキャスターゲート。設置・撤去・移設が簡単で、土木建築を問わずご使用いただけます。両開き仕様でも使用できます。,"[{""label"": ""資料"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/CasterGate1850_toriatsukai.pdf""}, {""label"": ""品番の図面"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/hicastergateHCG-50.pdf""}]"
191580425,ゲート・仮囲い,キャスターゲート,HCG-60,キャスターゲートH1850mmＷ6000ｍｍ・155kg,https://res.cloudinary.com/jfnzoigm/image/upload/v1788592234/products/191580425.jpg,https://img21.shop-pro.jp/PA01522/292/product/191580425.jpg,159500,手軽に設置でき、幅広い現場でも使用可能なキャスターゲート。,"159,500",手軽に設置でき、幅広い現場でも使用可能なキャスターゲート。設置・撤去・移設が簡単で、土木建築を問わずご使用いただけます。両開き仕様でも使用できます。,"[{""label"": ""資料"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/CasterGate1850_toriatsukai.pdf""}, {""label"": ""品番の図面"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/hicastergateHCG-60.pdf""}]"
191580426,ゲート・仮囲い,キャスターゲート,CG-30,キャスターゲートH1350mmW3000mm・80kg,https://res.cloudinary.com/jfnzoigm/image/upload/v1788592235/products/191580426.jpg,https://img21.shop-pro.jp/PA01522/292/product/191580426.jpg,75500,手軽に設置でき、幅広い現場でも使用可能なキャスターゲート。,"75,500",手軽に設置でき、幅広い現場でも使用可能なキャスターゲート。設置・撤去・移設が簡単で、土木建築を問わずご使用いただけます。両開き仕様でも使用できます。ちらからダンロードできます。,"[{""label"": ""資料"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/castergate1350_toriatsukai.pdf""}, {""label"": ""品番の図面"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/CasterGate_CG-30.pdf""}]"
191580427,ゲート・仮囲い,キャスターゲート,CG-40,キャスターゲートH1350mmW3000mm・80kg,https://res.cloudinary.com/jfnzoigm/image/upload/v1788592237/products/191580427.jpg,https://img21.shop-pro.jp/PA01522/292/product/191580427.jpg,88000,手軽に設置でき、幅広い現場でも使用可能なキャスターゲート。,"88,000",手軽に設置でき、幅広い現場でも使用可能なキャスターゲート。設置・撤去・移設が簡単で、土木建築を問わずご使用いただけます。両開き仕様でも使用できます。,"[{""label"": ""資料"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/castergate1350_toriatsukai.pdf""}, {""label"": ""品番の図面"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/CasterGate_CG-40.pdf""}]"
191580429,ゲート・仮囲い,キャスターゲート,CG-50,キャスターゲートH1350mmW3000mm・80kg,https://res.cloudinary.com/jfnzoigm/image/upload/v1788592238/products/191580429.jpg,https://img21.shop-pro.jp/PA01522/292/product/191580429.jpg,106000,手軽に設置でき、幅広い現場でも使用可能なキャスターゲート。,"106,000",手軽に設置でき、幅広い現場でも使用可能なキャスターゲート。設置・撤去・移設が簡単で、土木建築を問わずご使用いただけます。両開き仕様でも使用できます。,"[{""label"": ""資料"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/castergate1350_toriatsukai.pdf""}, {""label"": ""品番の図面"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/CasterGate_CG-50.pdf""}]"
191580430,ゲート・仮囲い,キャスターゲート,CG-60,キャスターゲートH1350mmW3000mm・80kg,https://res.cloudinary.com/jfnzoigm/image/upload/v1788592239/products/191580430.jpg,https://img21.shop-pro.jp/PA01522/292/product/191580430.jpg,124000,手軽に設置でき、幅広い現場でも使用可能なキャスターゲート。,"124,000",手軽に設置でき、幅広い現場でも使用可能なキャスターゲート。設置・撤去・移設が簡単で、土木建築を問わずご使用いただけます。両開き仕様でも使用できます。,"[{""label"": ""資料"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/castergate1350_toriatsukai.pdf""}, {""label"": ""品番の図面"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/CasterGate_CG-60.pdf""}]"
191580431,ゲート・仮囲い,仮囲い・ドア,FP-2,平面パネル H2mW500mm・12.4kg・白,https://res.cloudinary.com/jfnzoigm/image/upload/v1788592240/products/191580431.jpg,https://img21.shop-pro.jp/PA01522/292/product/191580431.jpg,4700,美観に優れた全面フラットな仮囲い。,"4,700",美観に優れた全面フラットな仮囲い。セクションのアールを無くした、表面がフラットな仮囲いです。スッキリとした外観は、周辺の環境をグレードアップさせます。,"[{""label"": ""資料"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/enclosure_catalog.pdf""}, {""label"": ""施工図"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/VICpanel_sekou.pdf""}, {""label"": ""調整詳細"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/VICpanel_toriatsukai.pdf""}]"
191580432,ゲート・仮囲い,仮囲い・ドア,FP-3,平面パネル H3mW500mm・18.6kg・白,https://res.cloudinary.com/jfnzoigm/image/upload/v1788592241/products/191580432.jpg,https://img21.shop-pro.jp/PA01522/292/product/191580432.jpg,6650,美観に優れた全面フラットな仮囲い。,"6,650",美観に優れた全面フラットな仮囲い。セクションのアールを無くした、表面がフラットな仮囲いです。スッキリとした外観は、周辺の環境をグレードアップさせます。,"[{""label"": ""資料"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/enclosure_catalog.pdf""}, {""label"": ""施工図"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/VICpanel_sekou.pdf""}, {""label"": ""調整詳細"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/VICpanel_toriatsukai.pdf""}]"
191580433,ゲート・仮囲い,仮囲い・ドア,FPK-2,自在コーナー H2mW240×240mm 12.6kg・白,https://res.cloudinary.com/jfnzoigm/image/upload/v1788592242/products/191580433.jpg,https://img21.shop-pro.jp/PA01522/292/product/191580433.jpg,12700,美観に優れた全面フラットな仮囲い。,"12,700",美観に優れた全面フラットな仮囲い。セクションのアールを無くした、表面がフラットな仮囲いです。スッキリとした外観は、周辺の環境をグレードアップさせます。,"[{""label"": ""資料"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/enclosure_catalog.pdf""}, {""label"": ""施工図"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/VICpanel_sekou.pdf""}, {""label"": ""調整詳細"", ""url"": ""https://file003.shop-pro.jp/PA01522/292/catalogue/VICpanel_toriatsukai.pdf""}]"
